Ticker,Signal,Bullish_Setups,Bearish_Setups,Num_Bullish,Num_Bearish,Price,RSI,MACD_Hist,Vol_Ratio,RS_vs_SPY,Dist_200_SMA,ATR_Pct
TXN,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER, GOLDEN_CROSS",OVERBOUGHT_WARNING,3,1,218.97000122070312,80.4712305894648,2.3613202674933857,1.6841457289729327,23.802863432704434,20.460314358752917,2.735534552771514
HON,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER, GOLDEN_CROSS",OVERBOUGHT_WARNING,3,1,227.24000549316406,75.91896153876576,0.7309551362704072,1.4037396501617592,14.702949453884285,12.212322143341945,2.0242926960822887
META,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER",OVERBOUGHT_WARNING,2,1,738.3099975585938,72.05144964750923,9.463417035663362,3.425502738298498,9.842408071784869,8.630130959340727,2.9201840295877557
XOM,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER",OVERBOUGHT_WARNING,2,1,140.50999450683594,91.58790286001496,0.9608995061944268,1.8564019173694675,15.110292131655244,25.410614332365288,1.8585337515841989
PM,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER",OVERBOUGHT_WARNING,2,1,177.88999938964844,78.10841467378623,0.9037830942529528,1.475489475462216,8.819275551971172,9.073040428823784,2.333704006449514
CAT,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER",OVERBOUGHT_WARNING,2,1,665.239990234375,71.60587622190349,0.9750837255392053,1.8379172616460753,14.461315590637325,43.97541750929364,2.7342724832938874
ETN,BEARISH (Mixed),"VOLUME_ACCUMULATION, RS_LEADER",OVERBOUGHT_WARNING,2,1,354.3699951171875,77.2192856219231,2.672737242301517,1.4070929451442897,9.42054065227742,2.873707534485565,2.504042248329105
JNJ,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,227.2899932861328,88.13733324904268,1.1146295020145214,1.0457224291301264,8.826417778155715,27.850141841504396,1.8576017534675138
AMD,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,252.17999267578125,84.73237540813577,3.029808833721443,0.8569838574624845,16.084557933218413,44.02767071566299,4.5760947740197535
AMAT,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,341.3399963378906,77.97564483804936,1.6261526362542789,0.9766585052428782,30.27649319628356,65.22746134784357,3.9192183970708907
NEE,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,88.18000030517578,95.97886374462107,0.7068596482160696,1.1706728257007295,8.476297282088806,16.75619348109518,1.9926790393973572
LRCX,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,248.1699981689453,75.53824255979208,1.554293890067468,1.2417056035434808,41.78372716638192,97.56458331262124,4.721707183397428
GILD,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,139.5500030517578,80.89006281269036,1.8104202019064264,0.9612249028252454,12.266227108637006,22.021969383840563,2.828992473356634
MU,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,435.7900085449219,85.10295768194824,5.596553560483642,1.180161246712386,47.89857699968427,149.78317856047602,4.747534980798124
KLAC,BEARISH (Mixed),RS_LEADER,OVERBOUGHT_WARNING,1,1,1684.7099609375,81.14978420216679,15.139262512262306,1.3010172045711415,34.44168607066383,65.81410076059431,3.967447501867547
MSFT,BEARISH,,TREND_REVERSAL,0,1,433.5,32.6271593341136,-0.2005733200693136,4.013925653699308,-12.096546941223908,-10.545555619098305,3.289338842729187
BRK-B,BEARISH,,"TREND_REVERSAL, DEATH_CROSS",0,2,476.7900085449219,22.13875860803313,-1.8205770510797628,1.1271116440739792,-6.367611794327366,-3.672500429482015,1.2275549806364854
LLY,BEARISH,,TREND_REVERSAL,0,1,1024.1400146484375,35.14093679770774,-6.954472771143524,0.7980121091389695,-6.1735350447547965,20.481448276286343,3.077563051602818
JPM,BEARISH,,TREND_REVERSAL,0,1,306.4200134277344,28.602842642090195,-1.512858900193208,0.9787856781134784,-5.852232288389459,5.474153473431369,2.1674260444171636
TSLA,BEARISH,,TREND_REVERSAL,0,1,416.55999755859375,41.00093693850064,-1.865042541522632,1.3019820249159357,-9.356785909134336,10.689379188303318,3.366689354534045
UNH,BEARISH,,"TREND_REVERSAL, DEATH_CROSS",0,2,292.2900085449219,30.194568960780458,-6.138385513503524,1.195156327066671,-13.026519978797468,-10.68746251706795,4.5615181409943
V,BEARISH,,TREND_REVERSAL,0,1,331.79998779296875,26.768193102893036,-0.7979218730841611,1.253114004319559,-7.193737763890418,-3.594960919583999,2.084733282059876
MA,BEARISH,,TREND_REVERSAL,0,1,543.72998046875,32.54256208203185,-2.0896918653741023,1.3019555551337474,-6.716401597618427,-3.196521882097981,2.3324338257527697
CRM,BEARISH,,TREND_REVERSAL,0,1,214.0800018310547,14.373348806693542,-2.2826269877097687,2.006337843660749,-20.517858350190302,-15.61583903529252,3.758608537254529
BAC,BEARISH,,TREND_REVERSAL,0,1,53.08000183105469,31.280199691138478,-0.18586599326829062,0.9088944504545234,-5.003004211361173,9.124696253272404,2.1032942901470384
ORCL,BEARISH,,TREND_REVERSAL,0,1,169.00999450683594,36.1751695090475,-1.2769847256655966,1.641690238118211,-15.096213929921676,-22.674067449981,5.250745053700732
ADBE,BEARISH,,TREND_REVERSAL,0,1,291.6499938964844,20.532253155179347,-1.2844982381873393,1.5294304692645841,-18.288032606103798,-18.208365082751634,3.115279673567516
ABT,BEARISH,,TREND_REVERSAL,0,1,106.08999633789062,8.830851875914647,-1.7731781491803997,1.3985933556852208,-16.25033694386051,-17.155547954581834,3.1059494017998697
GE,BEARISH,,TREND_REVERSAL,0,1,298.8599853515625,40.93341469461459,-3.3936374767910142,1.0186975930631141,-5.170299495250175,9.53750054331931,3.0893575364017853
NOW,BEARISH,,TREND_REVERSAL,0,1,116.7300033569336,22.322424766498443,-0.39778507932701324,3.6596071265418,-25.337601595202663,-34.81591136299833,4.876947293631308
ISRG,BEARISH,,TREND_REVERSAL,0,1,507.54998779296875,8.641819346839682,-4.544084434587438,1.056440718469424,-12.388377890621195,-1.6870320299294905,2.9988600906722165
QCOM,BEARISH,,TREND_REVERSAL,0,1,152.22000122070312,10.05119159224354,-1.381068315539312,1.0056683263960826,-13.364181986922041,-4.52268600545383,2.801863149195568
INTU,BEARISH,,TREND_REVERSAL,0,1,502.9800109863281,17.227686061069363,-5.433227563143127,2.130252963487244,-25.79988863020303,-25.90258902535128,4.656109609282074
BKNG,BEARISH,,TREND_REVERSAL,0,1,5113.31982421875,31.094795844245482,-22.519273403965922,1.1708883510268637,-6.805864753352964,-3.547303013385367,2.5371261727767442
UBER,BEARISH,,TREND_REVERSAL,0,1,81.69999694824219,27.740005674465593,-0.26679850999222876,1.451384782519941,-1.534723843193031,-8.271459525882944,2.971935433254775
ELV,BEARISH,,DEATH_CROSS,0,1,346.9800109863281,38.86530053669275,-4.741296246612733,1.5894860213990525,-1.5450524956807654,0.6378281514818741,4.0125828119697164
SYK,BEARISH,,TREND_REVERSAL,0,1,354.29998779296875,36.13319163917026,-0.6150124954190188,1.1784565319934917,-0.7231915526958455,-4.947233213240891,1.9827837589137576
PANW,BEARISH,,TREND_REVERSAL,0,1,176.1999969482422,24.705478039727822,-0.5269472542283775,2.0608608691630077,-6.7230340147859895,-8.990825085911085,3.152262490368771
KKR,BEARISH,,TREND_REVERSAL,0,1,114.9800033569336,18.135209833385574,-1.8036504065427157,1.548071890537964,-11.642048196954757,-10.632526236809413,3.8317217202360845
CI,BEARISH,,TREND_REVERSAL,0,1,271.2699890136719,37.80393865868884,-0.677906542096343,1.0282256064288904,-2.9076819436578027,-7.600401373488598,2.564130606413322
CME,BEARISH,,OVERBOUGHT_WARNING,0,1,289.8299865722656,80.09339820728034,1.6778051254274953,0.9720552282473648,4.05232014836121,6.977266824054142,1.7707419352902642
ZTS,BEARISH,,TREND_REVERSAL,0,1,121.72000122070312,32.893132006379844,-0.3769513620818844,1.0428600254264666,-4.322258041715021,-14.951644407174625,2.229143401045556
